Tweet ID,text,attachments,author_id,context_annotations,conversation_id,created_at,entities,geo,in_reply_to_user_id,lang,referenced_tweets,followers_count,verified,entities_hashtags,retweet_count,reply_count,like_count,quote_count,total_engagements
1459574254488281092,Kenosha was a Peaceful protest in the exact same manner as Caitlin Jenner is a woman https://t.co/nWBa6S6eW9,,1415811803246858240,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1266467007987253248', 'name': 'George Floyd'}}]",1459574254488281092,2021-11-13 17:29:54+00:00,"{'urls': [{'start': 85, 'end': 108, 'url': 'https://t.co/nWBa6S6eW9', 'expanded_url': 'https://twitter.com/DenbrotS/status/1459501594102452228', 'display_url': 'twitter.com/DenbrotS/statu…'}], 'annotations': [{'start': 59, 'end': 72, 'probability': 0.9972, 'type': 'Person', 'normalized_text': 'Caitlin Jenner'}]}",,,en,[<ReferencedTweet id=1459501594102452228 type=quoted],18,False,,0,0,0,0,0
1459558104115421189,RT @HarryCMain: Is JC the Caitlin Jenner of Lesbians?,,1336592633926463488,,1459558104115421189,2021-11-13 16:25:43+00:00,"{'annotations': [{'start': 26, 'end': 39, 'probability': 0.9658, 'type': 'Person', 'normalized_text': 'Caitlin Jenner'}], 'mentions': [{'start': 3, 'end': 14, 'username': 'HarryCMain', 'id': '746663864360665088'}]}",,,en,[<ReferencedTweet id=1459557325262495745 type=retweeted],2078,False,,1,0,0,0,1
1459557325262495745,Is JC the Caitlin Jenner of Lesbians?,,746663864360665088,,1459557325262495745,2021-11-13 16:22:38+00:00,"{'annotations': [{'start': 10, 'end': 23, 'probability': 0.9574, 'type': 'Person', 'normalized_text': 'Caitlin Jenner'}]}",,,en,,765,False,,1,0,2,0,3
1459541174339964935,Isolation day 1: crying at the Caitlin Jenner documentary,,382032405,"[{'domain': {'id': '87', 'name': 'Movie Genre', 'description': 'A movie genre like Action'}, 'entity': {'id': '856976742166048769', 'name': 'Documentary films', 'description': 'Documentary'}}]",1459541174339964935,2021-11-13 15:18:27+00:00,"{'annotations': [{'start': 31, 'end': 44, 'probability': 0.9234, 'type': 'Person', 'normalized_text': 'Caitlin Jenner'}]}",,,en,,287,False,,0,0,1,0,1
1459541144958816262,"@Michael36970701 @bigbruh180 Caitlin Jenner killed people and then got off scot free, so she can burn in hell.",,491814254,,1459277481786155008,2021-11-13 15:18:20+00:00,"{'annotations': [{'start': 29, 'end': 42, 'probability': 0.9967, 'type': 'Person', 'normalized_text': 'Caitlin Jenner'}], 'mentions': [{'start': 0, 'end': 16, 'username': 'Michael36970701', 'id': '1381663972018024449'}, {'start': 17, 'end': 28, 'username': 'bigbruh180', 'id': '1449726057230344193'}]}",,1381663972018024449,en,[<ReferencedTweet id=1459424765320515585 type=replied_to],71,False,,0,0,1,0,1
1459539230594637831,"@friendofborothy Omarosa slayed but they literally had someone who defended a murderer on that season. Caitlin Jenner, Sean, and Kellyanne are totally unhinged and I think they’d say some pretty fucked up things on there",,1351731712712171521,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '941419740379070464', 'name': 'Omarosa Manigault', 'description': 'Omarosa Manigault'}}, {'domain': {'id': '58', 'name': 'Entertainment Personality', 'description': 'An entertainment personality in the world, like Anderson Cooper or Miranda Sings'}, 'entity': {'id': '941419740379070464', 'name': 'Omarosa Manigault', 'description': 'Omarosa Manigault'}}]",1459402372669751299,2021-11-13 15:10:44+00:00,"{'annotations': [{'start': 17, 'end': 23, 'probability': 0.9358, 'type': 'Person', 'normalized_text': 'Omarosa'}, {'start': 103, 'end': 116, 'probability': 0.9957, 'type': 'Person', 'normalized_text': 'Caitlin Jenner'}, {'start': 119, 'end': 122, 'probability': 0.9965, 'type': 'Person', 'normalized_text': 'Sean'}, {'start': 129, 'end': 137, 'probability': 0.9974, 'type': 'Person', 'normalized_text': 'Kellyanne'}], 'mentions': [{'start': 0, 'end': 16, 'username': 'friendofborothy', 'id': '1354245918690856963'}]}",,1354245918690856963,en,[<ReferencedTweet id=1459433054284525568 type=replied_to],81,False,,0,1,0,0,1
1459469562236207104,@crisruhr @MikeCarlton01 Is that Caitlin Jenner? (Or however the fuck your spell her name),,1208233080634232832,,1459432791016304646,2021-11-13 10:33:53+00:00,"{'annotations': [{'start': 33, 'end': 46, 'probability': 0.9952, 'type': 'Person', 'normalized_text': 'Caitlin Jenner'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'crisruhr', 'id': '120225939'}, {'start': 10, 'end': 24, 'username': 'MikeCarlton01', 'id': '160856325'}]}",,120225939,en,[<ReferencedTweet id=1459435432475721732 type=replied_to],48,False,,0,0,4,0,4
1459426758705520641,no one watches that shit plus Caitlin Jenner is a murderer https://t.co/E2ml4o2f4G,,871039311319367680,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '808724992489725952', 'name': 'Scott Disick', 'description': 'Scott Disick'}}, {'domain': {'id': '58', 'name': 'Entertainment Personality', 'description': 'An entertainment personality in the world, like Anderson Cooper or Miranda Sings'}, 'entity': {'id': '808724992489725952', 'name': 'Scott Disick', 'description': 'Scott Disick'}}]",1459426758705520641,2021-11-13 07:43:48+00:00,"{'urls': [{'start': 59, 'end': 82, 'url': 'https://t.co/E2ml4o2f4G', 'expanded_url': 'https://twitter.com/raptvcom/status/1459197148629803016', 'display_url': 'twitter.com/raptvcom/statu…'}], 'annotations': [{'start': 30, 'end': 43, 'probability': 0.9954, 'type': 'Person', 'normalized_text': 'Caitlin Jenner'}]}",,,en,[<ReferencedTweet id=1459197148629803016 type=quoted],1262,False,,0,0,5,0,5
1459424765320515585,@bigbruh180 @bitter_arron So it’s both of them and Caitlin Jenner who aren’t supportive of their own people.,,1381663972018024449,,1459277481786155008,2021-11-13 07:35:53+00:00,"{'mentions': [{'start': 0, 'end': 11, 'username': 'bigbruh180', 'id': '1449726057230344193'}, {'start': 12, 'end': 25, 'username': 'bitter_arron', 'id': '491814254'}], 'annotations': [{'start': 51, 'end': 64, 'probability': 0.9971, 'type': 'Person', 'normalized_text': 'Caitlin Jenner'}]}",,1449726057230344193,en,[<ReferencedTweet id=1459305272070049801 type=replied_to],2,False,,0,1,1,0,2
1459417454204100608,@keffals You pulled a Caitlin Jenner,,550479374,,1459409925541662728,2021-11-13 07:06:50+00:00,"{'mentions': [{'start': 0, 'end': 8, 'username': 'keffals', 'id': '1341914117599350784'}], 'annotations': [{'start': 22, 'end': 35, 'probability': 0.9858, 'type': 'Person', 'normalized_text': 'Caitlin Jenner'}]}",,1341914117599350784,en,[<ReferencedTweet id=1459409925541662728 type=replied_to],56,False,,0,0,0,0,0
1459397083190890500,caitlin jenner be like: i’m not trans im spanish,,1384962926419742722,,1459397083190890500,2021-11-13 05:45:53+00:00,"{'annotations': [{'start': 0, 'end': 13, 'probability': 0.9957, 'type': 'Person', 'normalized_text': 'caitlin jenner'}]}",,,en,,19,False,,0,0,1,0,1
1459370317047074820,"@newscentermaine Things the media knows...
Kyle Rittenhouse murdered 2 people. 
A biological male can give birth.
Caitlin Jenner is a woman.
Biden is a good president. 
BLM riots are peaceful protests. 

So when it comes to putting faith in what the media knows...I don't put any.",,730814687382786051,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1266467007987253248', 'name': 'George Floyd'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}]",1459340843907702786,2021-11-13 03:59:32+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'newscentermaine', 'id': '16538186'}], 'annotations': [{'start': 43, 'end': 58, 'probability': 0.9722, 'type': 'Person', 'normalized_text': 'Kyle Rittenhouse'}, {'start': 114, 'end': 127, 'probability': 0.9925, 'type': 'Person', 'normalized_text': 'Caitlin Jenner'}, {'start': 141, 'end': 145, 'probability': 0.749, 'type': 'Person', 'normalized_text': 'Biden'}]}",,16538186,en,[<ReferencedTweet id=1459340843907702786 type=replied_to],2,False,,0,0,10,0,10
1459349621889650691,"@VerminInferior @notthatbcagain Oddly enough Caitlin Jenner tips every employee at the restaurant, even the dishwasher, $100 each.",,100871906,,1459289386915299332,2021-11-13 02:37:17+00:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'VerminInferior', 'id': '1381670101167013896'}, {'start': 16, 'end': 31, 'username': 'notthatbcagain', 'id': '1370922421021147138'}], 'annotations': [{'start': 45, 'end': 58, 'probability': 0.9859, 'type': 'Person', 'normalized_text': 'Caitlin Jenner'}]}",,1381670101167013896,en,[<ReferencedTweet id=1459349168514813953 type=replied_to],1177,False,,0,1,1,0,2
1459315588984016901,@Super70sSports Is that Caitlin Jenner?,,842566334751809536,,1459218655506542593,2021-11-13 00:22:03+00:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'Super70sSports', 'id': '2259809232'}], 'annotations': [{'start': 24, 'end': 37, 'probability': 0.9963, 'type': 'Person', 'normalized_text': 'Caitlin Jenner'}]}",,2259809232,en,[<ReferencedTweet id=1459218655506542593 type=replied_to],0,False,,0,0,0,0,0
1459300819174666248,RT @waminette: Caitlin Jenner saying 9/11,,1264549041062514693,,1459300819174666248,2021-11-12 23:23:22+00:00,"{'mentions': [{'start': 3, 'end': 13, 'username': 'waminette', 'id': '2886479974'}], 'annotations': [{'start': 15, 'end': 28, 'probability': 0.9968, 'type': 'Person', 'normalized_text': 'Caitlin Jenner'}]}",,,en,[<ReferencedTweet id=1459244118551498752 type=retweeted],27,False,,2,0,0,0,2
1459296164260552710,"@SteMcC82 @SullyTrent @Ryanyates10 @20StoriesMCR It's about Caitlin Jenner, who happens to be trans, not trans people. I added the cock bit because I think it's funny, but the joke is more about how the moron killed someone.

It's just a joke.",,1430314506656354308,,1456970421945962498,2021-11-12 23:04:52+00:00,"{'mentions': [{'start': 0, 'end': 9, 'username': 'SteMcC82', 'id': '109850658'}, {'start': 10, 'end': 21, 'username': 'SullyTrent', 'id': '17509814'}, {'start': 22, 'end': 34, 'username': 'Ryanyates10', 'id': '453404640'}, {'start': 35, 'end': 48, 'username': '20StoriesMCR', 'id': '913047673963515905'}], 'annotations': [{'start': 60, 'end': 73, 'probability': 0.9965, 'type': 'Person', 'normalized_text': 'Caitlin Jenner'}]}",,109850658,en,[<ReferencedTweet id=1459293761058578434 type=replied_to],0,False,,0,1,0,0,1
1459292522702909451,"@SteMcC82 @SullyTrent @Ryanyates10 @20StoriesMCR No, it's a joke about Caitlin Jenner, not about trans people.",,1430314506656354308,,1456970421945962498,2021-11-12 22:50:24+00:00,"{'mentions': [{'start': 0, 'end': 9, 'username': 'SteMcC82', 'id': '109850658'}, {'start': 10, 'end': 21, 'username': 'SullyTrent', 'id': '17509814'}, {'start': 22, 'end': 34, 'username': 'Ryanyates10', 'id': '453404640'}, {'start': 35, 'end': 48, 'username': '20StoriesMCR', 'id': '913047673963515905'}], 'annotations': [{'start': 71, 'end': 84, 'probability': 0.9975, 'type': 'Person', 'normalized_text': 'Caitlin Jenner'}]}",,109850658,en,[<ReferencedTweet id=1459292149124681733 type=replied_to],0,False,,0,1,0,0,1
1459277044106383360,"@kylejlclt @punstiningalls @TheBeliveau Caitlin Jenner said coming out as a Republican was more difficult than coming out as trans, and then people flamed her even more for saying so, proving the point. Seems like a trend from the ""inclusive"" left 🤷‍♂️

Not to mention lobbing ""coon"" &amp; ""Uncle Tom"" at every black Repub.",,1393244853132271619,,1458958106780708866,2021-11-12 21:48:54+00:00,"{'mentions': [{'start': 0, 'end': 10, 'username': 'kylejlclt', 'id': '1321441167440027651'}, {'start': 11, 'end': 26, 'username': 'punstiningalls', 'id': '317624806'}, {'start': 27, 'end': 39, 'username': 'TheBeliveau', 'id': '1374375624404430852'}], 'annotations': [{'start': 40, 'end': 53, 'probability': 0.9951, 'type': 'Person', 'normalized_text': 'Caitlin Jenner'}, {'start': 76, 'end': 85, 'probability': 0.4992, 'type': 'Organization', 'normalized_text': 'Republican'}, {'start': 288, 'end': 296, 'probability': 0.5803, 'type': 'Person', 'normalized_text': 'Uncle Tom'}]}",,1321441167440027651,en,[<ReferencedTweet id=1459271746377465864 type=replied_to],198,False,,0,0,4,0,4
1459276011217035268,"@SteMcC82 @SullyTrent @Ryanyates10 @20StoriesMCR It's a joke. That's it. And it's aimed at nobody, but Caitlin Jenner.",,1430314506656354308,,1456970421945962498,2021-11-12 21:44:47+00:00,"{'annotations': [{'start': 103, 'end': 116, 'probability': 0.9962, 'type': 'Person', 'normalized_text': 'Caitlin Jenner'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'SteMcC82', 'id': '109850658'}, {'start': 10, 'end': 21, 'username': 'SullyTrent', 'id': '17509814'}, {'start': 22, 'end': 34, 'username': 'Ryanyates10', 'id': '453404640'}, {'start': 35, 'end': 48, 'username': '20StoriesMCR', 'id': '913047673963515905'}]}",,109850658,en,[<ReferencedTweet id=1459253187114946564 type=replied_to],0,False,,0,1,0,0,1
1459244861895462916,RT @waminette: Caitlin Jenner saying 9/11,,1096853399851683843,,1459244861895462916,2021-11-12 19:41:01+00:00,"{'annotations': [{'start': 15, 'end': 28, 'probability': 0.9968, 'type': 'Person', 'normalized_text': 'Caitlin Jenner'}], 'mentions': [{'start': 3, 'end': 13, 'username': 'waminette', 'id': '2886479974'}]}",,,en,[<ReferencedTweet id=1459244118551498752 type=retweeted],324,False,,2,0,0,0,2
1459244118551498752,Caitlin Jenner saying 9/11,,2886479974,,1459244118551498752,2021-11-12 19:38:03+00:00,"{'annotations': [{'start': 0, 'end': 13, 'probability': 0.9976, 'type': 'Person', 'normalized_text': 'Caitlin Jenner'}]}",,,en,,70,False,,2,0,2,0,4
1459243704619778055,"@SullyTrent @Ryanyates10 @20StoriesMCR How is it not for me to say? It was a joke about Caitlin Jenner killing someone. Not a homophobic outburst. 

What you need is thicker skin.",,1430314506656354308,,1456970421945962498,2021-11-12 19:36:25+00:00,"{'annotations': [{'start': 88, 'end': 101, 'probability': 0.996, 'type': 'Person', 'normalized_text': 'Caitlin Jenner'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'SullyTrent', 'id': '17509814'}, {'start': 12, 'end': 24, 'username': 'Ryanyates10', 'id': '453404640'}, {'start': 25, 'end': 38, 'username': '20StoriesMCR', 'id': '913047673963515905'}]}",,17509814,en,[<ReferencedTweet id=1459241804822286336 type=replied_to],0,False,,0,1,0,0,1
1459228759937085447,DIDN'T CAITLIN JENNER LITERALLY KILL SOMEONE BY MOWING THEM DOWN WITH HER CAR https://t.co/5Liaq1QkAr,,1315458253594165249,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '808724992489725952', 'name': 'Scott Disick', 'description': 'Scott Disick'}}, {'domain': {'id': '58', 'name': 'Entertainment Personality', 'description': 'An entertainment personality in the world, like Anderson Cooper or Miranda Sings'}, 'entity': {'id': '808724992489725952', 'name': 'Scott Disick', 'description': 'Scott Disick'}}]",1459228759937085447,2021-11-12 18:37:02+00:00,"{'annotations': [{'start': 7, 'end': 20, 'probability': 0.9616, 'type': 'Person', 'normalized_text': 'CAITLIN JENNER'}], 'urls': [{'start': 78, 'end': 101, 'url': 'https://t.co/5Liaq1QkAr', 'expanded_url': 'https://twitter.com/raptvcom/status/1459197148629803016', 'display_url': 'twitter.com/raptvcom/statu…'}]}",,,en,[<ReferencedTweet id=1459197148629803016 type=quoted],26,False,,0,0,0,0,0
1459176909586243588,@SomeGuy40085367 @scrowder Nope. People used to call Caitlin Jenner a man but that with get you killed nowadays,,2335167720,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1070726527308853249', 'name': 'Steven Crowder', 'description': 'American actor and comedian'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '1070726527308853249', 'name': 'Steven Crowder', 'description': 'American actor and comedian'}}]",1458951964604215302,2021-11-12 15:11:00+00:00,"{'annotations': [{'start': 53, 'end': 66, 'probability': 0.9969, 'type': 'Person', 'normalized_text': 'Caitlin Jenner'}], 'mentions': [{'start': 0, 'end': 16, 'username': 'SomeGuy40085367', 'id': '1092078257695019009'}, {'start': 17, 'end': 26, 'username': 'scrowder', 'id': '19091173'}]}",,1092078257695019009,en,[<ReferencedTweet id=1458960406475689986 type=replied_to],8,False,,0,0,0,0,0
1459157063066656772,@klozeroff @davereaboi Dead on. His looks have changed dramatically over the years. It looks like he his doing the Bruce to Caitlin Jenner transformation with the longer hair and eye liner to eventually - - well you know.,,890921112024043520,"[{'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1400874108556955657', 'name': 'Eye makeup'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '850395585941086209', 'name': 'Beauty', 'description': 'Beauty'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '855442035314089988', 'name': 'Makeup', 'description': 'Make-up and Cosmetics'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '855457112574513152', 'name': 'Eyeliner', 'description': 'Eyeliner'}}]",1459017158374141983,2021-11-12 13:52:08+00:00,"{'annotations': [{'start': 115, 'end': 119, 'probability': 0.9558, 'type': 'Person', 'normalized_text': 'Bruce'}, {'start': 124, 'end': 137, 'probability': 0.9906, 'type': 'Person', 'normalized_text': 'Caitlin Jenner'}], 'mentions': [{'start': 0, 'end': 10, 'username': 'klozeroff', 'id': '1393754974128050177'}, {'start': 11, 'end': 22, 'username': 'davereaboi', 'id': '118567880'}]}",,1393754974128050177,en,[<ReferencedTweet id=1459021994490351616 type=replied_to],902,False,,0,0,0,0,0
1459155362796371970,@patriottakes I thought Caitlin Jenner wasn't allowed to drive.,,2507519377,,1458932253602377728,2021-11-12 13:45:22+00:00,"{'annotations': [{'start': 24, 'end': 37, 'probability': 0.9965, 'type': 'Person', 'normalized_text': 'Caitlin Jenner'}], 'mentions': [{'start': 0, 'end': 13, 'username': 'patriottakes', 'id': '978265628426432512'}]}",,978265628426432512,en,[<ReferencedTweet id=1458932253602377728 type=replied_to],351,False,,0,0,0,0,0
1459153187831701507,@bortotino @dabooboo38 @billybragg @Queen_Jezebel_ @JeanHatchet @Passie_Kracht @CroneInAMillion That doesn’t answer the question. What makes you a woman and Caitlin Jenner also a woman. Your definition excludes her surely?,,1107997432888152065,,1458537274640064534,2021-11-12 13:36:44+00:00,"{'annotations': [{'start': 157, 'end': 170, 'probability': 0.9968, 'type': 'Person', 'normalized_text': 'Caitlin Jenner'}], 'mentions': [{'start': 0, 'end': 10, 'username': 'bortotino', 'id': '2308514365'}, {'start': 11, 'end': 22, 'username': 'dabooboo38', 'id': '552105165'}, {'start': 23, 'end': 34, 'username': 'billybragg', 'id': '13496142'}, {'start': 35, 'end': 50, 'username': 'Queen_Jezebel_', 'id': '1285255167340879872'}, {'start': 51, 'end': 63, 'username': 'JeanHatchet', 'id': '2193829069'}, {'start': 64, 'end': 78, 'username': 'Passie_Kracht', 'id': '38744416'}, {'start': 79, 'end': 95, 'username': 'CroneInAMillion', 'id': '996670904523423744'}]}",,2308514365,en,[<ReferencedTweet id=1459146761520431108 type=replied_to],385,False,,0,1,0,0,1
1459116755226398721,@FINALLEVEL @WolfEnt Damn they got Caitlin Jenner on svu that’s tight,,590272377,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000621685', 'name': 'Law & Order: Special Victims Unit', 'description': 'Lieutenant Benson and her NYPD squad fight for justice in cases ripped straight from the headlines.\n'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10027539598', 'name': 'Law & Order: Special Victims Unit', 'description': ""The detectives that are part of the NYPD's Special Victims Unit investigate crimes of sexual nature. While the focus of the other shows in the `Law & Order' franchise largely deal with murder cases, the SVU detectives frequently deal with crimes, such as rapes, in which the victim survives and assists authorities in the investigation. The series features a cast of veteran actors, including Mariska Hargitay, Richard Belzer, Dann Florek and, after the first season, rapper Ice-T. Occasional crossover episodes feature detectives from other series in the `Law & Order' franchise.""}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1042531020724101120', 'name': 'Ice T', 'description': 'Ice T'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '1042531020724101120', 'name': 'Ice T', 'description': 'Ice T'}}]",1458958908106723335,2021-11-12 11:11:58+00:00,"{'annotations': [{'start': 35, 'end': 48, 'probability': 0.997, 'type': 'Person', 'normalized_text': 'Caitlin Jenner'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'FINALLEVEL', 'id': '28420827'}, {'start': 12, 'end': 20, 'username': 'WolfEnt', 'id': '160708096'}]}",,28420827,en,[<ReferencedTweet id=1458958908106723335 type=replied_to],334,False,,0,2,0,0,2
1459070680318808064,I look like a bad Caitlin Jenner wannabe with this stupid makeup filter on. Kill it with fire. https://t.co/PFMqbKK1AM,{'media_keys': ['3_1459070678104223745']},824087234655776768,,1459070680318808064,2021-11-12 08:08:53+00:00,"{'annotations': [{'start': 18, 'end': 31, 'probability': 0.9941, 'type': 'Person', 'normalized_text': 'Caitlin Jenner'}], 'urls': [{'start': 95, 'end': 118, 'url': 'https://t.co/PFMqbKK1AM', 'expanded_url': 'https://twitter.com/CatGutMcClain/status/1459070680318808064/photo/1', 'display_url': 'pic.twitter.com/PFMqbKK1AM'}]}",,,en,,977,False,,0,5,20,0,25
1459035620928471042,"@honouringtruth @joolzzt @SouthsideTrekk1 Do you goofballs think that like, the pope is secretly cheering on Caitlin Jenner and Carmen Carrera as he publicly compares them to atom bombs??? You should hear yourselves.",,27729327,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '806597775282421760', 'name': 'Pope Francis', 'description': 'Pope Francis'}}]",1458527977906622472,2021-11-12 05:49:34+00:00,"{'annotations': [{'start': 109, 'end': 122, 'probability': 0.9953, 'type': 'Person', 'normalized_text': 'Caitlin Jenner'}, {'start': 128, 'end': 141, 'probability': 0.995, 'type': 'Person', 'normalized_text': 'Carmen Carrera'}], 'mentions': [{'start': 0, 'end': 15, 'username': 'honouringtruth', 'id': '4273699175'}, {'start': 16, 'end': 24, 'username': 'joolzzt', 'id': '408058857'}, {'start': 25, 'end': 41, 'username': 'SouthsideTrekk1', 'id': '867316709119668224'}]}",,4273699175,en,[<ReferencedTweet id=1459022575309180931 type=replied_to],645,False,,0,1,9,0,10
1458937938151190530,@patriottakes I never realised that Caitlin Jenner was such a whiney little fuck,,1131467698813251585,,1458932253602377728,2021-11-11 23:21:24+00:00,"{'annotations': [{'start': 36, 'end': 49, 'probability': 0.9959, 'type': 'Person', 'normalized_text': 'Caitlin Jenner'}], 'mentions': [{'start': 0, 'end': 13, 'username': 'patriottakes', 'id': '978265628426432512'}]}",,978265628426432512,en,[<ReferencedTweet id=1458932253602377728 type=replied_to],67,False,,0,0,0,0,0
1458913402844336132,"Let me get this straight.  Our veterans get ONE DAY, while ""brave"" people like Caitlin Jenner, or black people, or ""indigenous"" people get an entire month?  And STILL @CNN is trying to downplay the importance that these soldiers play in our freedom? GFY #HappyVeteransDay2021 https://t.co/OOIF4juAQQ",,260734346,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '864925500627484672', 'name': 'Family and life stages', 'description': 'Family and Life Stages'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847546079042093056', 'name': 'Veterans', 'description': 'Veterans'}}]",1458913402844336132,2021-11-11 21:43:55+00:00,"{'hashtags': [{'start': 254, 'end': 275, 'tag': 'HappyVeteransDay2021'}], 'annotations': [{'start': 79, 'end': 92, 'probability': 0.9972, 'type': 'Person', 'normalized_text': 'Caitlin Jenner'}], 'mentions': [{'start': 167, 'end': 171, 'username': 'CNN', 'id': '759251'}], 'urls': [{'start': 276, 'end': 299, 'url': 'https://t.co/OOIF4juAQQ', 'expanded_url': 'https://twitter.com/DeebsFLA/status/1458881485944012805', 'display_url': 'twitter.com/DeebsFLA/statu…'}]}",,,en,[<ReferencedTweet id=1458881485944012805 type=quoted],19,False,['HappyVeteransDay2021'],0,1,1,0,2
